,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Total Units Enrolled,Total Units Approved,Approval Rate,Improvement in Grades,Economic Hardship,Total Units without Evaluations
2691,1,1,1,9147,1,1,4.852030263919617,1,1,4,9,10,4.810557015713042,0,0,0,1,1,0,2.995732273553991,0,0.0,1.791759469228055,2.1972245773362196,1.791759469228055,2.533696813957432,0.0,0.0,1.791759469228055,2.3978952727983707,1.6094379124341003,2.6741486494265287,1.3862943611198906,2.8449093838194073,0.262364264467491,-2.525728644308256,2,10,9,0.9,1.9000000000000004,17.42,3
2692,1,17,4,9147,1,1,4.74493212836325,1,19,19,4,4,4.705015520957808,1,0,0,1,1,1,3.044522437723423,0,0.0,1.791759469228055,1.9459101490553132,1.791759469228055,2.5494451709255714,0.0,0.0,1.791759469228055,2.1972245773362196,1.6094379124341003,2.533696813957432,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,10,9,0.9,-0.20000000000000107,6.790000000000001,0
2693,1,1,1,9003,1,1,4.948759890378168,1,38,1,9,4,4.93662988078576,0,0,0,1,1,0,2.9444389791664403,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.833213344056216,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.782951509275328,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,12,12,1.0,-0.8333333333333339,11.11,0
2694,1,1,2,9773,1,1,4.948759890378168,1,1,1,4,3,4.887337077751762,0,0,0,1,1,1,2.9444389791664403,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.614959778036198,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.5257286443082556,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,2,12,12,1.0,-1.166666666666666,17.42,0
2695,1,39,1,9500,1,1,4.795790545596741,1,1,2,144,123,4.838660029356445,0,0,1,1,1,0,3.4339872044851463,0,0.0,2.0794415416798357,2.5649493574615367,1.6094379124341003,2.7343675094195836,0.0,0.0,2.0794415416798357,2.302585092994046,1.9459101490553132,2.6741486494265287,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,1,14,10,0.7142857142857143,-0.9000000000000004,11.11,0
2696,1,39,1,9254,1,19,4.898585790287632,1,19,19,3,1,4.629862798578463,0,0,1,0,1,0,3.5553480614894135,0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,2.803360380906535,1.33500106673234,,0,12,0,0.0,0.0,22.36,0
2697,1,17,1,9670,1,1,4.7535901911063645,1,19,19,191,171,4.701389043728634,0,0,1,0,1,0,3.091042453358316,0,0.0,1.9459101490553132,2.4849066497880004,1.6094379124341003,2.583997552432231,0.0,0.0,1.9459101490553132,2.302585092994046,1.6094379124341003,2.667228206581955,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,1,12,8,0.6666666666666666,1.1500000000000004,9.68,0
2698,1,44,1,9070,1,39,4.827513417131532,1,37,1,9,7,4.827513417131532,0,0,0,1,1,0,3.044522437723423,0,1.0986122886681098,2.0794415416798357,2.302585092994046,1.791759469228055,2.6100697927420065,0.0,1.791759469228055,2.302585092994046,2.3978952727983707,2.1972245773362196,2.6210388241125804,0.6931471805599453,2.8449093838194073,0.262364264467491,-2.525728644308256,0,16,13,0.8125,0.15000000000000036,17.42,1
2699,1,1,1,9500,1,1,5.062595033026967,1,37,37,9,9,4.969813299576001,0,0,0,1,1,0,2.9444389791664403,0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.667228206581955,0.0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.667228206581955,0.0,2.617395832834079,1.547562508716013,,2,16,14,0.875,0.0,18.099999999999998,0
2700,1,1,1,171,1,1,4.852030263919617,1,1,1,4,3,4.846546505563361,1,0,1,1,1,0,3.091042453358316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,0,0,0,,0.0,17.42,0
2701,2,42,1,9003,1,1,4.795790545596741,1,3,1,2,2,4.738826570800765,0,0,0,1,1,0,3.295836866004329,0,0.0,1.9459101490553132,2.302585092994046,0.6931471805599453,2.3978952727983707,0.0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,0,12,1,0.08333333333333333,-10.0,11.11,0
2702,1,17,1,9119,1,1,4.875197323201151,1,38,19,7,3,4.794963757620747,1,0,1,1,1,0,3.044522437723423,0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,1.791759469228055,2.341805806147327,-1.6094379124341005,,0,10,0,0.0,0.0,11.719999999999999,5
2703,1,44,1,9003,1,39,4.948759890378168,1,1,38,1,9,4.948759890378168,0,0,0,1,1,0,3.258096538021482,0,0.0,1.9459101490553132,2.833213344056216,1.3862943611198906,2.505525936990736,0.0,0.0,1.9459101490553132,2.70805020110221,1.6094379124341003,2.501435951739211,0.0,2.803360380906535,1.33500106673234,,0,12,7,0.5833333333333334,-0.05000000000000071,22.36,0
2704,1,17,1,9670,1,1,4.700480365792417,1,1,1,4,4,4.6913478822291435,0,0,0,1,1,0,2.995732273553991,0,0.0,1.791759469228055,2.3978952727983707,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,1,10,0,0.0,0.0,9.879999999999999,0
2705,1,39,2,9147,1,1,4.969813299576001,1,19,5,4,1,4.61512051684126,1,0,0,1,1,0,3.2188758248682006,0,0.0,1.791759469228055,2.1972245773362196,1.3862943611198906,2.456735772821304,0.6931471805599453,0.0,1.791759469228055,1.791759469228055,0.6931471805599453,2.70805020110221,0.0,2.341805806147327,-1.6094379124341005,,0,10,4,0.4,3.333333333333334,11.719999999999999,1
2706,1,1,1,9130,1,1,4.836281906951478,1,3,3,2,2,4.893352133481524,0,0,0,1,1,0,3.044522437723423,0,0.0,1.791759469228055,2.0794415416798357,1.6094379124341003,2.545531271604435,0.0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.667228206581955,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,2,10,9,0.9,1.6500000000000004,9.879999999999999,0
2707,1,1,1,9147,1,1,4.919980925828125,1,1,3,9,5,4.9279780604152466,0,0,0,1,1,0,3.044522437723423,0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.617395832834079,1.547562508716013,,0,10,0,0.0,0.0,18.099999999999998,0
2708,1,5,3,9070,1,1,5.062595033026967,1,3,1,9,6,4.935193098929397,1,0,0,1,0,0,2.9444389791664403,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.614959778036198,0.0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.716349003916905,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,12,12,1.0,1.458333333333334,10.46,0
2709,4,39,1,9556,1,1,5.081404364984463,1,19,3,9,2,4.875197323201151,0,0,0,1,0,0,3.258096538021482,0,0.0,2.0794415416798357,2.70805020110221,2.0794415416798357,2.5610957881455465,0.0,0.0,2.1972245773362196,2.772588722239781,2.0794415416798357,2.5682406385456096,0.0,2.617395832834079,1.547562508716013,,1,15,14,0.9333333333333333,0.09285714285714519,18.099999999999998,0
2710,1,17,1,9254,1,1,4.762173934797756,1,38,37,9,6,4.706823839714591,1,0,0,1,0,0,3.1354942159291497,0,0.0,1.9459101490553132,2.0794415416798357,1.791759469228055,2.70805020110221,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.8134107167600364,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,2,12,11,0.9166666666666666,1.666666666666666,9.68,0
2711,1,43,1,8014,0,1,4.736198448394496,1,37,37,0,6,4.861361591348501,0,0,0,0,0,0,3.7376696182833684,0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,1.9459101490553132,0.0,1.9459101490553132,2.5649493574615367,0.0,0.0,0.0,2.341805806147327,-1.6094379124341005,,0,12,0,0.0,0.0,11.719999999999999,6
2712,1,1,2,9147,1,1,4.875197323201151,1,37,38,7,9,4.777441406928545,0,0,1,1,0,1,2.995732273553991,0,0.0,1.791759469228055,2.4849066497880004,1.0986122886681098,2.5257286443082556,0.0,0.0,1.791759469228055,2.3978952727983707,0.0,0.0,0.0,2.617395832834079,1.547562508716013,,0,10,2,0.2,-11.5,18.099999999999998,0
2713,1,43,1,9130,1,1,5.017279836814924,1,3,3,3,4,5.017279836814924,1,0,0,1,0,0,3.091042453358316,0,0.0,1.9459101490553132,2.3978952727983707,1.9459101490553132,2.5649493574615367,0.0,0.0,1.9459101490553132,2.5649493574615367,1.791759469228055,2.624668592163159,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,12,11,0.9166666666666666,0.8000000000000007,12.809999999999999,0
2714,1,39,1,9085,1,1,4.709530201312334,1,1,1,5,5,5.081404364984463,1,0,1,1,0,0,3.4339872044851463,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.8581108956779433,0.0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.8716796248840124,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,0,12,12,1.0,0.2380952380952408,12.809999999999999,0
2715,1,1,5,9500,1,1,4.624972813284271,1,38,38,9,9,4.658710952916121,1,0,0,1,0,1,3.091042453358316,0,0.0,2.0794415416798357,2.302585092994046,1.791759469228055,2.6627738562325747,0.0,0.0,2.1972245773362196,2.302585092994046,2.0794415416798357,2.6537448562446677,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,2,15,12,0.8,-0.12885714285714656,9.68,0
2716,2,39,2,9556,1,1,4.709530201312334,1,19,38,9,9,4.73444252169223,0,0,0,1,0,1,3.295836866004329,0,0.0,2.0794415416798357,2.0794415416798357,0.0,0.0,0.0,0.0,2.1972245773362196,2.1972245773362196,0.0,0.0,1.9459101490553132,2.468099531471619,0.8754687373538999,1.007957920399979,1,15,0,0.0,0.0,10.46,6
2717,1,15,1,9670,1,1,4.898585790287632,41,1,1,9,4,4.61512051684126,0,0,0,1,0,0,3.091042453358316,1,1.0986122886681098,2.0794415416798357,2.302585092994046,2.0794415416798357,2.751535313041949,0.0,0.6931471805599453,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.70805020110221,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,2,13,13,1.0,-0.6666666666666661,9.68,0
2718,1,1,1,9500,1,1,4.9344739331306915,1,1,1,3,4,4.894101477840304,1,0,0,1,0,0,2.9444389791664403,0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.7157348838607573,0.0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.7157348838607573,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,16,14,0.875,0.0,10.46,0
2719,1,1,4,9085,1,1,4.9344739331306915,1,3,1,1,4,4.822697998516666,1,0,0,1,0,1,2.995732273553991,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.763620052257021,0.0,0.0,1.9459101490553132,2.3978952727983707,1.9459101490553132,2.646962509122372,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,12,12,1.0,-1.746031746031747,11.11,0
2720,1,1,2,9085,1,1,4.955827057601261,1,1,38,9,8,4.866764923676554,1,0,0,1,0,1,2.9444389791664403,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6968769005040847,0.0,0.0,1.9459101490553132,2.3978952727983707,1.9459101490553132,2.6888188391743224,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,12,1.0,-0.1190476190476204,6.790000000000001,0
2721,1,17,2,9147,1,1,4.867534450455582,1,2,3,2,2,4.8621352857778115,1,0,0,1,0,0,2.995732273553991,0,0.0,1.791759469228055,2.3978952727983707,1.3862943611198906,2.4849066497880004,0.0,0.0,1.791759469228055,2.302585092994046,1.6094379124341003,2.545531271604435,0.0,2.617395832834079,1.547562508716013,,1,10,7,0.7,0.75,18.099999999999998,0
2722,1,43,1,9085,1,1,4.852030263919617,1,3,3,2,5,4.61512051684126,0,0,0,1,0,0,3.091042453358316,0,0.0,1.9459101490553132,2.4849066497880004,1.6094379124341003,2.545531271604435,0.0,0.0,1.9459101490553132,2.5649493574615367,1.3862943611198906,2.6855773452501515,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,1,12,7,0.5833333333333334,1.916666666666666,12.809999999999999,0
2723,1,17,2,9147,1,1,4.897839799950911,1,19,1,9,3,4.796616650559047,1,0,0,1,0,1,2.9444389791664403,0,0.0,1.791759469228055,2.772588722239781,1.0986122886681098,2.3978952727983707,0.0,0.0,1.791759469228055,2.70805020110221,1.0986122886681098,2.5649493574615367,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,0,10,4,0.4,2.0,12.809999999999999,0
2724,1,39,1,9500,1,1,4.61512051684126,1,37,37,7,7,5.081404364984463,1,0,0,1,0,1,3.2188758248682006,0,0.0,2.1972245773362196,2.772588722239781,1.9459101490553132,2.5963734838775876,0.0,0.0,2.1972245773362196,2.772588722239781,1.9459101490553132,2.5963734838775876,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,16,12,0.75,0.0,10.46,0
2725,1,1,1,9130,1,1,4.9344739331306915,1,4,5,2,2,4.820281565605037,1,0,0,1,0,0,3.091042453358316,0,0.0,1.791759469228055,2.5649493574615367,0.6931471805599453,2.4849066497880004,0.0,0.0,1.791759469228055,2.302585092994046,1.0986122886681098,2.4423470353692043,0.0,2.617395832834079,1.547562508716013,,1,10,3,0.3,-0.5,18.099999999999998,0
2726,1,44,1,9085,1,39,5.017279836814924,1,19,19,9,9,5.017279836814924,1,0,0,1,0,0,3.1780538303479458,0,0.6931471805599453,1.9459101490553132,2.70805020110221,1.791759469228055,2.7362210780689065,0.0,0.6931471805599453,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6692103677859462,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,2,12,11,0.9166666666666666,-1.0,17.42,0
2727,1,17,2,9500,1,1,4.867534450455582,1,38,19,5,7,4.8283137373023015,1,0,0,1,0,1,2.9444389791664403,0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.7286928116481146,0.0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.7286928116481146,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,16,14,0.875,0.0,10.46,0
2728,1,39,1,9085,1,1,4.875197323201151,1,4,1,2,9,4.795790545596741,0,0,0,0,0,0,3.295836866004329,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.7990219793079367,0.0,0.0,1.9459101490553132,2.0794415416798357,1.791759469228055,2.740840023925201,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,1,12,11,0.9166666666666666,-0.9285714285714288,9.68,0
2729,1,1,1,9130,1,1,4.897839799950911,1,38,38,5,8,4.799090878625398,1,0,0,1,0,0,3.044522437723423,0,0.0,1.791759469228055,2.302585092994046,1.6094379124341003,2.5649493574615367,0.6931471805599453,0.0,1.791759469228055,1.9459101490553132,1.791759469228055,2.667228206581955,0.0,2.341805806147327,-1.6094379124341005,,2,10,9,0.9,1.4000000000000004,11.719999999999999,1
2730,1,1,1,9238,1,1,4.897839799950911,1,4,1,5,5,4.887337077751762,0,0,0,1,0,0,2.9444389791664403,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6968769005040847,0.0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6888188391743224,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,2,12,12,1.0,-0.1190476190476204,9.68,0
2731,1,1,1,9238,1,1,4.68213122712422,1,2,12,3,10,4.65586330030361,1,0,0,1,0,0,3.044522437723423,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.5776883832389665,0.0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.575878427993727,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,2,12,12,1.0,-0.023809523809523725,9.68,0
2732,1,1,1,9500,1,1,4.882801922586371,1,19,19,4,4,4.812184355372417,1,0,0,1,0,0,3.044522437723423,0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.709002128827592,0.0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.709002128827592,0.0,2.617395832834079,1.547562508716013,,1,16,14,0.875,0.0,18.099999999999998,0
2733,1,17,2,9238,1,1,4.77912349311153,1,1,19,4,10,4.715816706075155,1,1,0,1,0,0,2.9444389791664403,0,0.0,1.9459101490553132,2.772588722239781,1.0986122886681098,2.4277482359480516,1.3862943611198906,0.0,1.9459101490553132,2.6390573296152584,1.3862943611198906,2.662587827025453,0.0,2.617395832834079,1.547562508716013,,1,12,5,0.4166666666666667,3.0,18.099999999999998,3
2734,1,1,4,9773,1,1,4.919980925828125,1,1,12,9,10,4.809742351716865,1,0,0,1,0,1,3.1354942159291497,0,0.0,1.9459101490553132,2.0794415416798357,1.791759469228055,2.653241964607215,0.0,0.0,1.9459101490553132,2.0794415416798357,1.791759469228055,2.681021528714291,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,12,10,0.8333333333333334,0.40000000000000036,11.11,0
2735,1,1,1,9500,1,1,4.836281906951478,1,37,37,9,9,4.844187086458591,1,0,1,1,0,0,3.044522437723423,0,0.0,2.0794415416798357,2.0794415416798357,1.9459101490553132,2.797281334830153,0.0,0.0,2.0794415416798357,2.0794415416798357,1.9459101490553132,2.797281334830153,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,2,14,12,0.8571428571428571,0.0,9.879999999999999,0
2736,1,17,4,9500,1,1,4.927253685157205,1,1,37,9,9,4.8629083820668,1,0,0,1,0,1,2.995732273553991,0,0.0,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.6662356506692033,0.0,0.0,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.8287918187983387,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,15,15,1.0,2.5392857142857146,12.809999999999999,0
2737,1,1,1,9130,1,1,4.976733742420574,1,3,1,2,4,4.911919321157098,1,0,1,1,0,0,2.9444389791664403,0,0.0,1.9459101490553132,2.6390573296152584,1.9459101490553132,2.472930458741285,0.0,0.0,1.9459101490553132,2.3978952727983707,1.6094379124341003,2.4849066497880004,0.0,2.803360380906535,1.33500106673234,,0,12,10,0.8333333333333334,0.14285714285714235,22.36,0
2738,1,17,2,9147,1,1,4.990432586778736,1,38,37,6,6,4.976043849326636,0,0,0,1,0,0,2.9444389791664403,0,0.0,1.791759469228055,2.4849066497880004,1.791759469228055,2.512305623976115,0.0,0.0,1.791759469228055,2.1972245773362196,1.791759469228055,2.5649493574615367,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,10,10,1.0,0.6666666666666661,12.809999999999999,0
2739,1,1,4,9085,1,1,4.983606621708336,1,37,1,9,9,4.983606621708336,1,0,0,1,0,1,2.995732273553991,0,0.0,1.791759469228055,2.0794415416798357,1.6094379124341003,2.740840023925201,0.0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.681021528714291,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,10,9,0.9,-0.9000000000000004,10.46,0
2740,1,1,2,9070,1,1,4.844187086458591,1,19,38,9,9,4.890349128221754,1,0,0,1,0,1,2.995732273553991,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.719100037288795,0.0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.59338729278207,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,12,12,1.0,-1.791666666666666,10.46,0
2741,1,17,1,8014,0,1,4.955827057601261,1,34,34,0,0,4.920710586568268,0,0,0,1,0,0,3.2188758248682006,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.627081138568543,0.0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.5649493574615367,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,2,12,12,1.0,-0.8333333333333339,9.879999999999999,0
2742,1,1,1,9238,1,1,4.955827057601261,1,37,37,4,4,4.940927881671436,0,0,0,1,0,0,3.091042453358316,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.662587827025453,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.740840023925201,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,12,12,1.0,1.166666666666666,10.46,0
2743,1,1,1,9238,1,1,4.898585790287632,1,1,1,3,3,4.634728988229636,1,0,0,1,0,1,3.044522437723423,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6855773452501515,0.0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.7454377331738304,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,2,12,12,1.0,0.9047619047619051,9.68,0
2744,1,39,1,9254,1,1,4.898585790287632,1,19,19,4,7,4.820281565605037,0,0,1,0,0,1,3.367295829986474,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.4709204078132605,0.0,0.0,1.9459101490553132,2.0794415416798357,1.791759469228055,2.4849066497880004,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,0,12,11,0.9166666666666666,0.16666666666666607,12.809999999999999,0
2745,1,1,2,9853,1,1,4.852030263919617,1,37,19,9,8,4.930870325627393,1,0,0,1,0,0,3.091042453358316,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6692103677859462,0.0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.649209701079277,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,2,12,12,1.0,-0.2857142857142865,9.879999999999999,0
2746,1,1,1,9500,1,1,4.672828834461906,1,37,38,191,163,4.636668853047462,1,0,1,1,1,0,3.044522437723423,0,0.0,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.5953613110825464,0.0,0.0,2.1972245773362196,2.3978952727983707,1.9459101490553132,2.55009600075655,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,1,15,13,0.8666666666666667,-0.5930952380952395,9.68,0
2747,1,42,1,9003,1,1,4.875197323201151,1,3,2,2,6,4.666265285347902,0,0,0,0,1,0,3.6109179126442243,0,0.0,1.9459101490553132,2.1972245773362196,0.0,0.0,0.0,0.0,1.9459101490553132,2.3978952727983707,0.0,0.0,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,0,12,0,0.0,0.0,17.42,0
2748,2,39,1,9991,0,1,4.709530201312334,1,37,37,9,9,4.875197323201151,0,0,0,0,1,0,3.7612001156935624,0,0.0,1.6094379124341003,1.6094379124341003,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,2.617395832834079,1.547562508716013,,0,9,0,0.0,0.0,18.099999999999998,0
2749,2,39,1,9991,0,1,5.017279836814924,1,37,37,9,7,4.816241156068032,0,0,0,1,1,0,3.871201010907891,0,0.0,1.791759469228055,2.302585092994046,1.6094379124341003,2.5257286443082556,0.0,0.0,1.791759469228055,1.9459101490553132,1.791759469228055,2.533696813957432,0.6931471805599453,2.151762203259462,1.2809338454620642,0.2776317365982795,0,10,9,0.9,0.09999999999999964,9.879999999999999,1
2750,1,39,1,9119,1,1,5.081404364984463,1,1,38,4,7,4.727387818712341,0,0,0,0,1,0,3.258096538021482,0,0.0,1.791759469228055,2.1972245773362196,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.341805806147327,-1.6094379124341005,,0,10,0,0.0,0.0,11.719999999999999,0
2751,1,39,1,9670,1,12,5.14166355650266,1,1,37,3,5,4.709530201312334,0,0,0,1,1,1,3.258096538021482,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.717528945056754,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6741486494265287,0.0,2.803360380906535,1.33500106673234,,2,12,12,1.0,-0.6428571428571423,22.36,0
